execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.4408267   47.08552077 -30.205685    47.40914711 -53.49621033
  16.3171913  -50.20203075  24.65244659  30.27452234  39.70440687]",2193.66234689525,15716
1,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.25259779  47.08524145 -30.20606266  60.56787337 -53.49614062
  16.31735663 -53.97295531  24.65256157  30.27421851  39.70346581]",3613.9208594209913,15992
2,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.8364973   47.08613175 -30.20565655  19.66713428 -53.49625982
  16.31709621 -42.25222656  24.65259518  30.27426545  39.70422936]",447.2840890326359,15537
3,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.85653891  47.08560481 -30.20544188  18.2068708  -53.49615577
  16.31705267 -41.83376123  24.65256452  30.27422404  39.70426163]",402.271471124449,15816
4,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.02323048  47.08486838 -30.20486949  76.68264984 -53.49631674
  16.31663658 -58.59037026  24.65220345  30.27495081  39.7041819 ]",5858.040817900975,16516
5,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.21915518  47.08547467 -30.20575914  63.20398125 -53.49613348
  16.31706994 -54.72775271  24.65301416  30.27433694  39.70491029]",3922.488731218291,18097
6,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.57853371  47.08530032 -30.20562625  37.84336434 -53.49613136
  16.31699639 -47.46090377  24.65266174  30.27415744  39.70408635]",1398.9952906248643,16433
7,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.88094738  47.08545935 -30.20567869  16.53933674 -53.4961294
  16.31709114 -41.35594721  24.6526701   30.27424192  39.70410628]",355.24799377713623,16277
8,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-54.30759661  47.08554205 -30.20504727 -13.48939846 -53.49615389
  16.3167347  -32.75100394  24.65276579  30.27410825  39.70430503]",554.0000212822968,16637
9,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.54772075  47.08541395 -30.20551802  40.03681473 -53.49625936
  16.31665765 -48.08953651  24.65245883  30.2742523   39.70413418]",1562.1926143609371,15902
10,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-52.75745104  47.08573505 -30.20567307  95.60227537 -53.4961137
  16.31699296 -64.0125392   24.65258897  30.27418849  39.70444739]",9177.78412789284,18698
11,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-54.05895185  47.08552557 -30.20559476   3.99357766 -53.49620382
  16.31710978 -37.76075801  24.65265745  30.27432449  39.70425948]",200.35407822307653,13321
12,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.57594435  47.08562637 -30.20560739  38.03485686 -53.49619874
  16.31713888 -47.51581298  24.65266173  30.27429305  39.7042718 ]",1412.6047627171392,17461
13,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-54.09275371  47.08551955 -30.20558905   1.61635272 -53.49620465
  16.31710752 -37.07953819  24.65267967  30.27431111  39.70424193]",209.42668382869616,12435
14,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-54.49798476  47.08551938 -30.20587134 -26.94428838 -53.49616725
  16.31691573 -28.89537979  24.65305013  30.27410508  39.7041027 ]",1275.185749388446,16647
15,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.83909926  47.08548791 -30.20565684  19.47284969 -53.49616687
  16.31710965 -42.19648666  24.65266489  30.27433819  39.70420699]",440.69558739938736,14605
16,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-55.11841472  47.08571642 -30.20601965 -70.74960545 -53.49639456
  16.31693796 -16.34181013  24.65265562  30.27410367  39.70401384]",6339.955146763276,16145
17,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-54.04478903  47.08552546 -30.20559428   4.9905466  -53.49619766
  16.31710655 -38.04644963  24.65265684  30.27431821  39.70424894]",200.1960504831335,12668
18,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-54.89733954  47.08543337 -30.20549522 -55.13603711 -53.49594303
  16.31687529 -20.81654368  24.65261072  30.27393211  39.70450859]",4058.070512249792,20370
19,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-52.88477774  47.08541248 -30.20493639  86.78686765 -53.4963954
  16.31740188 -61.48594313  24.65231284  30.27514897  39.70409374]",7518.529116535439,16863
20,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.18117769  47.08558927 -30.20441241  65.91112573 -53.49614212
  16.31755791 -55.50399964  24.65216642  30.27385958  39.70410024]",4275.201217744061,20202
21,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-52.54382451  47.08543564 -30.20641297 110.81793335 -53.49538549
  16.31828253 -68.37293414  24.65394648  30.27400331  39.70438578]",12425.287206682771,17553
22,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.29376902  47.08580995 -30.20580346  57.88869339 -53.49696355
  16.31723422 -53.20553706  24.65269891  30.27467277  39.70301157]",3282.136480640469,16173
23,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.82949233  47.08551296 -30.20546875  20.17016171 -53.49620254
  16.31713779 -42.39641459  24.65267768  30.27429856  39.70427796]",463.5908099858672,15088
24,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-54.42927216  47.08595358 -30.20563483 -22.11647138 -53.49621004
  16.31683795 -30.27861833  24.65274395  30.27433726  39.70433536]",970.8465448458918,16002
25,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.19631157  47.08556439 -30.20571072  64.80260999 -53.49632464
  16.31718143 -55.18632659  24.65267814  30.27426559  39.70433567]",4127.617064168168,15988
26,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-52.45350214  47.0853642  -30.20617439 117.00270146 -53.49546784
  16.31709324 -70.14630073  24.65280821  30.27400015  39.70154528]",13904.96171344261,18387
27,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-52.90738364  47.08551232 -30.20559734  85.21499816 -53.4961784
  16.3171414  -61.03582113  24.65255304  30.27431866  39.70429587]",7239.835389922496,18503
28,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.42675821  47.08545401 -30.20561447  48.60115081 -53.49605104
  16.3170347  -50.54322779  24.65252122  30.27429686  39.70433078]",2299.06221692702,16398
29,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-53.21109692  47.08554989 -30.2053844   63.81180919 -53.49616945
  16.31712656 -54.90286522  24.65365409  30.27414974  39.70419834]",4000.415119131765,18239
